range,surface_offset_mm,z_shift_mm,piece,rmse_mm,mae_mm,max_error_mm,points,winner
full,0.325,0.24999999999999983,Pawn,1.3947057897363742,1.1375153080462577,2.0985510536327023,236,0
full,0.325,0.24999999999999983,Bishop,0.16523366307568513,0.1299662765183152,0.6964282161900588,234,1
full,0.325,0.24999999999999983,Queen,0.29651535592094663,0.2251106027866774,1.12425,236,0
full,0.325,0.2999999999999999,Pawn,1.365591730939508,1.108940093976568,2.0736598613033976,236,0
full,0.325,0.2999999999999999,Bishop,0.19462035015321738,0.15356915071000732,0.9130953999999925,233,1
full,0.325,0.2999999999999999,Queen,0.327318252556126,0.24967951651245926,1.12425,236,0
full,0.35000000000000003,-0.3,Pawn,1.726675366842604,1.4624893231580989,2.5116598613033982,232,0
full,0.35000000000000003,-0.3,Bishop,0.2795670643441422,0.21987664452871078,1.254285965333791,232,0
full,0.35000000000000003,-0.3,Queen,0.17475584663545327,0.13305311167532,0.9529999999999976,232,1
full,0.35000000000000003,-0.25,Pawn,1.6992149124240203,1.4362659777912403,2.4685510536327016,233,0
full,0.35000000000000003,-0.25,Bishop,0.25022400281161783,0.19522968514935413,1.1325848082566559,232,0
full,0.35000000000000003,-0.25,Queen,0.1507373709757326,0.11938408462148514,0.8387130036794357,232,1
full,0.35000000000000003,-0.2,Pawn,1.6697596309304215,1.4074872230587072,2.4416598613033944,233,0
full,0.35000000000000003,-0.2,Bishop,0.2170404191497722,0.16990599111871588,0.8792483897085681,233,0
full,0.35000000000000003,-0.2,Queen,0.1315176012275028,0.1085819625227051,0.770999999999999,233,1
full,0.35000000000000003,-0.15000000000000002,Pawn,1.642332915985069,1.3813005633334479,2.3985510536326977,234,0
full,0.35000000000000003,-0.15000000000000002,Bishop,0.19124703824377232,0.1477963463570744,0.9863348082566539,233,0
full,0.35000000000000003,-0.15000000000000002,Queen,0.12010475135593025,0.1028101115612047,0.6567130036794371,233,1
full,0.35000000000000003,-0.10000000000000003,Pawn,1.6128434460101462,1.3525684742422175,2.372659861303399,234,0
full,0.35000000000000003,-0.10000000000000003,Bishop,0.16400088079722905,0.12847659873170084,0.7329983897085608,234,0
full,0.35000000000000003,-0.10000000000000003,Queen,0.11961513960094868,0.10258522792120787,0.5230000000000015,234,1
full,0.35000000000000003,-0.050000000000000044,Pawn,1.5854817960141028,1.326539709872455,2.329551053632702,235,0
full,0.35000000000000003,-0.050000000000000044,Bishop,0.14593972334594457,0.11480278338035113,0.8043348082566606,234,0
full,0.35000000000000003,-0.050000000000000044,Queen,0.1291442172724986,0.10528844163420513,0.5230000000000015,234,1
full,0.35000000000000003,-5.551115123125783e-17,Pawn,1.5559896227145003,1.2977958424369314,2.304659861303394,235,0
full,0.35000000000000003,-5.551115123125783e-17,Bishop,0.1272658323193119,0.10265529895458361,0.6714289999999998,235,1
full,0.35000000000000003,-5.551115123125783e-17,Queen,0.1455768778454811,0.11317484895753377,0.608754379072062,235,0
full,0.35000000000000003,0.04999999999999993,Pawn,1.5287220585508667,1.271923016186554,2.2615510536326973,236,0
full,0.35000000000000003,0.04999999999999993,Bishop,0.12186644569979907,0.09440887619594694,0.7214282161900591,235,1
full,0.35000000000000003,0.04999999999999993,Queen,0.16917476496706937,0.1285741712875235,0.770999999999999,235,0
full,0.35000000000000003,0.09999999999999992,Pawn,1.4993321612204873,1.2432839956469444,2.235659861303395,236,0
full,0.35000000000000003,0.09999999999999992,Bishop,0.11217916164593132,0.08968122800229406,0.5585707620941562,235,1
full,0.35000000000000003,0.09999999999999992,Queen,0.19600454697703706,0.14945948394359748,0.7907543790720606,236,0
full,0.35000000000000003,0.1499999999999999,Pawn,1.4704093950903558,1.2148439191932192,2.1925510536327018,236,0
full,0.35000000000000003,0.1499999999999999,Bishop,0.11978456306772853,0.09422002758160343,0.7214282161900591,235,1
full,0.35000000000000003,0.1499999999999999,Queen,0.2255325421407645,0.1725253349757382,0.9529999999999976,236,0
full,0.35000000000000003,0.1999999999999999,Pawn,1.441264885370462,1.1862807875066483,2.1666598613033994,236,0
full,0.35000000000000003,0.1999999999999999,Bishop,0.13446902495440186,0.10957883744122442,0.5585707620941562,234,1
full,0.35000000000000003,0.1999999999999999,Queen,0.25564208583877707,0.19681554272058258,0.9529999999999976,236,0
full,0.35000000000000003,0.24999999999999983,Pawn,1.4124157765877454,1.1580661555038851,2.1235510536327027,236,0
full,0.35000000000000003,0.24999999999999983,Bishop,0.16239653629230572,0.1285507306971258,0.7214282161900591,234,1
full,0.35000000000000003,0.24999999999999983,Queen,0.28653929186498306,0.22137331465108426,1.0992499999999996,236,0
full,0.35000000000000003,0.2999999999999999,Pawn,1.3833107415905634,1.1295801925411495,2.098659861303398,236,0
full,0.35000000000000003,0.2999999999999999,Bishop,0.18999821448938944,0.15035160050955437,0.9380953999999928,233,1
full,0.35000000000000003,0.2999999999999999,Queen,0.31701533428933726,0.24573036397008646,1.1117352412675618,236,0
full,0.375,-0.3,Pawn,1.7444327307430374,1.4821013921236166,2.5366598613033986,232,0
full,0.375,-0.3,Bishop,0.2960961362096122,0.24125718763215934,1.2792859653337914,232,0
full,0.375,-0.3,Queen,0.18732757446534704,0.14850768616304239,0.9279999999999973,232,1
full,0.375,-0.25,Pawn,1.7170015878744405,1.4561157631989656,2.493551053632702,233,0
full,0.375,-0.25,Bishop,0.26702300536628054,0.21695905844328184,1.1075848082566555,232,0
full,0.375,-0.25,Queen,0.16256378549589146,0.1339838334110274,0.8137130036794353,232,1
full,0.375,-0.2,Pawn,1.687549944221197,1.4273370084664325,2.4666598613033948,233,0
full,0.375,-0.2,Bishop,0.23438277117358708,0.19211005963453603,0.8542483897085678,233,0
full,0.375,-0.2,Queen,0.14206954724478757,0.1216620252153718,0.7459999999999987,233,1
full,0.375,-0.15000000000000002,Pawn,1.6601544806096291,1.4013097129288843,2.423551053632698,234,0
full,0.375,-0.15000000000000002,Bishop,0.20876247206200726,0.16952882779909104,0.9613348082566535,233,0
full,0.375,-0.15000000000000002,Queen,0.12833112449483053,0.11347622392826032,0.6317130036794367,233,1
full,0.375,-0.10000000000000003,Pawn,1.6306711361586612,1.372653944327688,2.3976598613033993,234,0
full,0.375,-0.10000000000000003,Bishop,0.18177899367576014,0.1486238186476168,0.7079983897085604,234,0
full,0.375,-0.10000000000000003,Queen,0.12463687767892859,0.11195291621743812,0.4980000000000011,234,1
full,0.375,-0.050000000000000044,Pawn,1.6033425242283277,1.3466460928511785,2.3545510536327026,235,0
full,0.375,-0.050000000000000044,Bishop,0.1631773000293494,0.13399163303985864,0.7793348082566602,234,0
full,0.375,-0.050000000000000044,Queen,0.1306340350466786,0.11451841508703811,0.4980000000000011,234,1
full,0.375,-5.551115123125783e-17,Pawn,1.5738588560121352,1.318097970096506,2.3296598613033943,235,0
full,0.375,-5.551115123125783e-17,Bishop,0.1437617048627743,0.12010879593748906,0.6964290000000002,235,1
full,0.375,-5.551115123125783e-17,Queen,0.1440960041942727,0.12056773355072356,0.5837543790720616,235,0
full,0.375,0.04999999999999993,Pawn,1.5466259647772813,1.2922450500848595,2.2865510536326976,236,0
full,0.375,0.04999999999999993,Bishop,0.13603994145015708,0.11030776493785606,0.7464282161900595,235,1
full,0.375,0.04999999999999993,Queen,0.16539394579957697,0.13221315905158768,0.7459999999999987,235,0
full,0.375,0.09999999999999992,Pawn,1.5172459559998541,1.2637077244605042,2.2606598613033952,236,0
full,0.375,0.09999999999999992,Bishop,0.12398138164834091,0.10140828073422248,0.5835707620941566,235,1
full,0.375,0.09999999999999992,Queen,0.19062524192010896,0.14963070383475813,0.7657543790720602,236,0
full,0.375,0.1499999999999999,Pawn,1.488323189339811,1.2352676480067788,2.217551053632702,236,0
full,0.375,0.1499999999999999,Bishop,0.12775038007892625,0.10035994385417138,0.7464282161900595,235,1
full,0.375,0.1499999999999999,Queen,0.21898103889655357,0.17052840827169322,0.9279999999999973,236,0
full,0.375,0.1999999999999999,Pawn,1.4591893359603332,1.2068570586930891,2.1916598613033997,236,0
full,0.375,0.1999999999999999,Bishop,0.1386129230368369,0.1115133132637958,0.5835707620941566,234,1
full,0.375,0.1999999999999999,Queen,0.24821598085131064,0.19375224299397403,0.9279999999999973,236,0
full,0.375,0.24999999999999983,Pawn,1.4303434594473332,1.178642426690326,2.148551053632703,236,0
full,0.375,0.24999999999999983,Bishop,0.16338025151794605,0.1285747498890938,0.7464282161900595,234,1
full,0.375,0.24999999999999983,Queen,0.27845677450557077,0.21777161973582998,1.0742499999999993,236,0
full,0.375,0.2999999999999999,Pawn,1.4012517404054523,1.1503429044055566,2.1236598613033983,236,0
full,0.375,0.2999999999999999,Bishop,0.1886042478963588,0.148493630673943,0.9630953999999932,233,1
full,0.375,0.2999999999999999,Queen,0.3083994258956469,0.24205689506220798,1.1367352412675622,236,0
full,0.4,-0.3,Pawn,1.7623658194921337,1.5018963249717177,2.561659861303399,232,0
full,0.4,-0.3,Bishop,0.31374846659469235,0.26297547556319417,1.3042859653337917,232,0
full,0.4,-0.3,Queen,0.202221745558845,0.16712784364212366,0.9029999999999969,232,1
full,0.4,-0.25,Pawn,1.7349661630482967,1.4759655486066914,2.5185510536327023,233,0
full,0.4,-0.25,Bishop,0.2850272253778801,0.23929608340549205,1.0825848082566552,232,0
full,0.4,-0.25,Queen,0.17715025741113904,0.14934291085417317,0.788713003679435,232,1
full,0.4,-0.2,Pawn,1.7055211530195207,1.4471867938741583,2.491659861303395,233,0
full,0.4,-0.2,Bishop,0.25300992727818283,0.21532588205188338,0.8292483897085674,233,0
full,0.4,-0.2,Queen,0.15595073926096487,0.13646582452529446,0.7209999999999983,233,1
full,0.4,-0.15000000000000002,Pawn,1.678159227263145,1.421395183014355,2.4485510536326984,234,0
full,0.4,-0.15000000000000002,Bishop,0.2276798406663749,0.19284969183174366,0.9363348082566532,233,0
full,0.4,-0.15000000000000002,Queen,0.1405795281324617,0.12584648016644873,0.6067130036794364,233,1
full,0.4,-0.10000000000000003,Pawn,1.6486851510412994,1.3927394144131582,2.4226598613033996,234,0
full,0.4,-0.10000000000000003,Bishop,0.201099269469775,0.17157457669727147,0.7214290000000005,234,0
full,0.4,-0.10000000000000003,Queen,0.1342047723940919,0.12289730174143765,0.47300000000000075,234,1
full,0.4,-0.050000000000000044,Pawn,1.62139198669095,1.3669509481930175,2.379551053632703,235,0
full,0.4,-0.050000000000000044,Bishop,0.1822231040220911,0.15507954120429446,0.7543348082566599,234,0
full,0.4,-0.050000000000000044,Queen,0.1367562553239427,0.12464815471686479,0.47300000000000075,234,1
full,0.4,-5.551115123125783e-17,Pawn,1.5919201271736094,1.3384171190326768,2.3546598613033947,235,0
full,0.4,-5.551115123125783e-17,Bishop,0.16244464747776596,0.13858883705440078,0.7214290000000005,235,0
full,0.4,-5.551115123125783e-17,Queen,0.14691728790810712,0.13010390017898274,0.5587543790720613,235,1
full,0.4,0.04999999999999993,Pawn,1.5647244541920196,1.3126714950227076,2.311551053632698,236,0
full,0.4,0.04999999999999993,Bishop,0.15301078639109822,0.12780381218568024,0.7714282161900599,235,1
full,0.4,0.04999999999999993,Queen,0.1653487632631212,0.1397274460074692,0.7209999999999983,235,0
full,0.4,0.09999999999999992,Pawn,1.535357825500533,1.284258571918131,2.2856598613033956,236,0
full,0.4,0.09999999999999992,Bishop,0.13931475759329726,0.11635153925610114,0.608570762094157,235,1
full,0.4,0.09999999999999992,Queen,0.18843615172924388,0.1531659825915852,0.7407543790720599,236,0
full,0.4,0.1499999999999999,Pawn,1.5064388612496917,1.2558466353175082,2.2425510536327025,236,0
full,0.4,0.1499999999999999,Bishop,0.13979262380860316,0.11091375105767727,0.7714282161900599,235,1
full,0.4,0.1499999999999999,Queen,0.21515218620305052,0.1705289313197937,0.9029999999999969,236,0
full,0.4,0.1999999999999999,Pawn,1.477319385427127,1.2276197705574963,2.2166598613034,236,0
full,0.4,0.1999999999999999,Bishop,0.14695293870298956,0.11565738253742151,0.608570762094157,234,1
full,0.4,0.1999999999999999,Queen,0.24314495727437113,0.19166468830369016,0.9086745801806799,236,0
full,0.4,0.24999999999999983,Pawn,1.448480755140905,1.1994078546790217,2.1735510536327034,236,0
full,0.4,0.24999999999999983,Bishop,0.16811775091404385,0.1299870482323394,0.7714282161900599,234,1
full,0.4,0.24999999999999983,Queen,0.27243638661824643,0.214611812116734,1.0548988616769872,236,0
full,0.4,0.2999999999999999,Pawn,1.4194063097572809,1.1713174806767432,2.1486598613033987,236,0
full,0.4,0.2999999999999999,Bishop,0.19050932559837144,0.14799680354294206,0.9880953999999935,233,1
full,0.4,0.2999999999999999,Queen,0.30161513491691533,0.23845520014695365,1.1617352412675626,236,0
body,0.0,-0.3,Pawn,1.9115084912030536,1.907693844277839,2.1616598613033986,116,0
body,0.0,-0.3,Bishop,0.15645028370392153,0.12423027225276141,0.3080001999999977,116,1
body,0.0,-0.3,Queen,0.2719732267159964,0.2528040077545586,0.4325102369499536,116,0
body,0.0,-0.25,Pawn,1.8765828134508356,1.8726107763902016,2.118551053632702,117,0
body,0.0,-0.25,Bishop,0.17568067968620105,0.14714734605041288,0.3441900971474876,116,1
body,0.0,-0.25,Queen,0.3046057436842228,0.2862742776404907,0.47108177965020026,116,0
body,0.0,-0.2,Pawn,1.8431953975471649,1.8390541734733237,2.0916598613033948,117,0
body,0.0,-0.2,Bishop,0.19969078079677527,0.17523646175113397,0.3550002000000001,117,1
body,0.0,-0.2,Queen,0.3367537590901182,0.31858223705248456,0.5095102369499571,117,0
body,0.0,-0.15000000000000002,Pawn,1.8084848685719577,1.8041119016112928,2.048551053632698,118,0
body,0.0,-0.15000000000000002,Bishop,0.22477540160443596,0.20328773920717097,0.39119009714749,117,1
body,0.0,-0.15000000000000002,Queen,0.369813019375574,0.35207081354383907,0.548081779650202,117,0
body,0.0,-0.10000000000000003,Pawn,1.7751127358283223,1.7704743478066718,2.0226598613033993,118,0
body,0.0,-0.10000000000000003,Bishop,0.2527113207932496,0.23378005479364172,0.40100020000000125,118,1
body,0.0,-0.10000000000000003,Queen,0.4020835072822269,0.3842220593745142,0.5865102369499553,118,0
body,0.0,-0.050000000000000044,Pawn,1.7406267688062733,1.7356699999116756,1.9795510536327026,119,0
body,0.0,-0.050000000000000044,Bishop,0.28067333099908875,0.26437974178427837,0.43719009714749113,118,1
body,0.0,-0.050000000000000044,Queen,0.4352618079272155,0.4175193659714327,0.6250817796502002,118,0
body,0.0,-5.551115123125783e-17,Pawn,1.707283465915943,1.7019528507150812,1.9546598613033943,119,0
body,0.0,-5.551115123125783e-17,Bishop,0.31059011437926715,0.2974197689934816,0.44700019999999885,119,1
body,0.0,-5.551115123125783e-17,Queen,0.46736618136060176,0.4492201933293506,0.6625102369499505,119,0
body,0.0,0.04999999999999993,Pawn,1.6730324873271831,1.6672836442607126,1.9115510536326976,120,0
body,0.0,0.04999999999999993,Bishop,0.34021020795246176,0.32942457206139736,0.48319009714748873,119,1
body,0.0,0.04999999999999993,Queen,0.5004996564542032,0.4822376906271359,0.70142867453084,119,0
body,0.0,0.09999999999999992,Pawn,1.6397327374772848,1.6334882310929109,1.8856598613033952,120,0
body,0.0,0.09999999999999992,Bishop,0.3711743853289598,0.36231547824022836,0.49400019999999945,120,1
body,0.0,0.09999999999999992,Queen,0.5323613713920718,0.5135016917182733,0.7370408237839747,120,0
body,0.0,0.1499999999999999,Pawn,1.6065047967453883,1.5996955002237943,1.842551053632702,120,0
body,0.0,0.1499999999999999,Bishop,0.40175048934546204,0.3943551607312575,0.5301900971474867,120,1
body,0.0,0.1499999999999999,Queen,0.5653902793772483,0.5462440432052422,0.7774286745308441,120,0
body,0.0,0.1999999999999999,Pawn,1.5733417521045785,1.56590008674461,1.8166598613033997,120,0
body,0.0,0.1999999999999999,Bishop,0.43252625112126813,0.42636309640213194,0.540000199999997,120,1
body,0.0,0.1999999999999999,Queen,0.5985424014115623,0.5788698891072658,0.8132040053346898,120,0
body,0.0,0.24999999999999983,Pawn,1.5400104176463107,1.5318322498345402,1.773551053632703,120,0
body,0.0,0.24999999999999983,Bishop,0.4635127389819593,0.4581488095862732,0.5761900971474869,120,1
body,0.0,0.24999999999999983,Queen,0.6314395416191915,0.611315471488237,0.8544286745308423,120,0
body,0.0,0.2999999999999999,Pawn,1.506696926286374,1.497710984525954,1.7486598613033983,120,0
body,0.0,0.2999999999999999,Bishop,0.49480655226742654,0.49005357140213296,0.5860001999999982,120,1
body,0.0,0.2999999999999999,Queen,0.6644304678071143,0.6436445487124625,0.890204005334688,120,0
body,0.025,-0.3,Pawn,1.9364592441245099,1.9326938442778394,2.186659861303399,116,0
body,0.025,-0.3,Bishop,0.1411909387222742,0.10781238768339971,0.28300019999999737,116,1
body,0.025,-0.3,Queen,0.2489060779944569,0.22780400775455817,0.40751023694995325,116,0
body,0.025,-0.25,Pawn,1.9015305925907595,1.8976107763902021,2.1435510536327023,117,0
body,0.025,-0.25,Bishop,0.15729670158687387,0.1272852712917611,0.31919009714748725,116,1
body,0.025,-0.25,Queen,0.2812400135176247,0.26127427764049044,0.4460817796501999,116,0
body,0.025,-0.2,Pawn,1.8681399792876119,1.8640541734733238,2.116659861303395,117,0
body,0.025,-0.2,Bishop,0.17917422402754704,0.15342164254508295,0.33000019999999974,117,1
body,0.025,-0.2,Queen,0.313207570803614,0.2935822370524842,0.48451023694995676,117,0
body,0.025,-0.15000000000000002,Pawn,1.8334252411631888,1.829111901611293,2.0735510536326984,118,0
body,0.025,-0.15000000000000002,Bishop,0.20290237085337745,0.18063613534773088,0.3661900971474896,117,1
body,0.025,-0.15000000000000002,Queen,0.3460969930850115,0.3270708135438387,0.5230817796502016,117,0
body,0.025,-0.10000000000000003,Pawn,1.8000483166543741,1.7954743478066724,2.0476598613033996,118,0
body,0.025,-0.10000000000000003,Bishop,0.22992229743565595,0.21027883990417046,0.3760002000000009,118,1
body,0.025,-0.10000000000000003,Queen,0.378265837552971,0.3592220593745138,0.5615102369499549,118,0
body,0.025,-0.050000000000000044,Pawn,1.765556583143274,1.7606699999116762,2.004551053632703,119,0
body,0.025,-0.050000000000000044,Bishop,0.2572616015749532,0.23971790928279588,0.4121900971474908,118,1
body,0.025,-0.050000000000000044,Queen,0.4113415528991647,0.3925193659714324,0.6000817796501998,118,0
body,0.025,-5.551115123125783e-17,Pawn,1.7322065337383152,1.7269528507150815,1.9796598613033947,119,0
body,0.025,-5.551115123125783e-17,Bishop,0.2867407029015099,0.2724197689934814,0.4220001999999985,119,1
body,0.025,-5.551115123125783e-17,Queen,0.4433905026194439,0.42422019332935024,0.6375102369499501,119,0
body,0.025,0.04999999999999993,Pawn,1.6979478454490933,1.692283644260713,1.936551053632698,120,0
body,0.025,0.04999999999999993,Bishop,0.3160644823323038,0.304424572061397,0.4581900971474884,119,1
body,0.025,0.04999999999999993,Queen,0.47645883513627746,0.4572376906271356,0.6764286745308397,119,0
body,0.025,0.09999999999999992,Pawn,1.6646389584259396,1.6584882310929112,1.9106598613033956,120,0
body,0.025,0.09999999999999992,Bishop,0.3468135672264271,0.337315478240228,0.4690001999999991,120,1
body,0.025,0.09999999999999992,Queen,0.5082898239828665,0.48850169171827296,0.7120408237839744,120,0
body,0.025,0.1499999999999999,Pawn,1.6314004526716093,1.6246955002237944,1.8675510536327025,120,0
body,0.025,0.1499999999999999,Bishop,0.3772409013518485,0.3693551607312571,0.5051900971474863,120,1
body,0.025,0.1499999999999999,Queen,0.5412753142847181,0.5212440432052418,0.7524286745308437,120,0
body,0.025,0.1999999999999999,Pawn,1.5982253512107536,1.5909000867446106,1.8416598613034,120,0
body,0.025,0.1999999999999999,Bishop,0.40790415919540635,0.4013630964021316,0.5150001999999967,120,1
body,0.025,0.1999999999999999,Queen,0.574399261691862,0.5538698891072654,0.7882040053346895,120,0
body,0.025,0.24999999999999983,Pawn,1.5648797714044655,1.5568322498345408,1.7985510536327034,120,0
body,0.025,0.24999999999999983,Bishop,0.43881843479877186,0.43314880958627283,0.5511900971474866,120,1
body,0.025,0.24999999999999983,Queen,0.6072685741464334,0.5863154714882367,0.8294286745308419,120,0
body,0.025,0.2999999999999999,Pawn,1.531550252818074,1.522710984525954,1.7736598613033987,120,0
body,0.025,0.2999999999999999,Bishop,0.47005940645483363,0.4650535714021326,0.5610001999999978,120,1
body,0.025,0.2999999999999999,Queen,0.6402426251935724,0.6186445487124622,0.8652040053346877,120,0
body,0.05,-0.3,Pawn,1.9614112512089763,1.9576938442778389,2.2116598613033993,116,0
body,0.05,-0.3,Bishop,0.12900802720573845,0.09528693537713316,0.2580001999999979,116,1
body,0.05,-0.3,Queen,0.2262499398339249,0.202804007754558,0.3825102369499529,116,0
body,0.05,-0.25,Pawn,1.9264797256597528,1.9226107763902023,2.1685510536327026,117,0
body,0.05,-0.25,Bishop,0.14096383736694543,0.10980006867551512,0.2941900971474878,116,1
body,0.05,-0.25,Queen,0.2581806176330227,0.23627427764049022,0.42108177965019955,116,0
body,0.05,-0.2,Pawn,1.8930860231078739,1.8890541734733244,2.1416598613033955,117,0
body,0.05,-0.2,Bishop,0.15993872944512724,0.1324110464576664,0.3050002000000003,117,1
body,0.05,-0.2,Queen,0.2899049336525278,0.26858223705248396,0.4595102369499564,117,0
body,0.05,-0.15000000000000002,Pawn,1.8583672161375595,1.8541119016112932,2.098551053632699,118,0
body,0.05,-0.15000000000000002,Bishop,0.1818371882465401,0.15852339592673925,0.34119009714749016,117,1
body,0.05,-0.15000000000000002,Queen,0.3225749338452918,0.3020708135438385,0.4980817796502013,117,0
body,0.05,-0.10000000000000003,Pawn,1.8249856601301229,1.8204743478066723,2.0726598613034,118,0
body,0.05,-0.10000000000000003,Bishop,0.20764275585512706,0.18732968893727653,0.3510002000000014,118,1
body,0.05,-0.10000000000000003,Queen,0.3546109711936798,0.33422205937451355,0.5365102369499546,118,0
body,0.05,-0.050000000000000044,Pawn,1.7904883546887809,1.7856699999116763,2.0295510536327033,119,0
body,0.05,-0.050000000000000044,Bishop,0.23417844596737766,0.21595680581869944,0.3871900971474913,118,1
body,0.05,-0.050000000000000044,Queen,0.3875576148689695,0.36751936597143225,0.5750817796501995,118,0
body,0.05,-5.551115123125783e-17,Pawn,1.757131787334537,1.7519528507150817,2.004659861303395,119,0
body,0.05,-5.551115123125783e-17,Bishop,0.2631050023294461,0.24747498617154454,0.397000199999999,119,1
body,0.05,-5.551115123125783e-17,Queen,0.4195344183099348,0.39922019332935,0.6125102369499498,119,0
body,0.05,0.04999999999999993,Pawn,1.722865655841527,1.7172836442607133,1.9615510536326983,120,0
body,0.05,0.04999999999999993,Bishop,0.2920625419134013,0.27942457206139676,0.4331900971474889,119,1
body,0.05,0.04999999999999993,Queen,0.4525219741051935,0.43223769062713535,0.6514286745308393,119,0
body,0.05,0.09999999999999992,Pawn,1.6895479494421113,1.6834882310929116,1.935659861303396,120,0
body,0.05,0.09999999999999992,Bishop,0.3225505797550331,0.31231547824022776,0.4440001999999996,120,1
body,0.05,0.09999999999999992,Queen,0.4843123584822295,0.4635016917182727,0.687040823783974,120,0
body,0.05,0.1499999999999999,Pawn,1.6562992519434168,1.649695500223795,1.8925510536327028,120,0
body,0.05,0.1499999999999999,Bishop,0.35280014117938235,0.3443551607312569,0.48019009714748684,120,1
body,0.05,0.1499999999999999,Queen,0.5172443945503499,0.4962440432052416,0.7274286745308434,120,0
body,0.05,0.1999999999999999,Pawn,1.623112527704092,1.6159000867446105,1.8666598613034004,120,0
body,0.05,0.1999999999999999,Bishop,0.3833309904883829,0.37636309640213145,0.4900001999999972,120,1
body,0.05,0.1999999999999999,Queen,0.5503326424779766,0.5288698891072653,0.7632040053346891,120,0
body,0.05,0.24999999999999983,Pawn,1.5897532234414937,1.581832249834541,1.8235510536327038,120,0
body,0.05,0.24999999999999983,Bishop,0.41416081205243244,0.4081488095862726,0.5261900971474871,120,1
body,0.05,0.24999999999999983,Queen,0.5831675124451209,0.5613154714882366,0.8044286745308415,120,0
body,0.05,0.2999999999999999,Pawn,1.5564082774559522,1.547710984525954,1.798659861303399,120,0
body,0.05,0.2999999999999999,Bishop,0.44534050683332604,0.44005357140213236,0.5360001999999984,120,1
body,0.05,0.2999999999999999,Queen,0.6161196244879187,0.593644548712462,0.8402040053346873,120,0
body,0.07500000000000001,-0.3,Pawn,1.9863644651933967,1.9826938442778381,2.236659861303398,116,0
body,0.07500000000000001,-0.3,Bishop,0.12083567763601961,0.091961803836844,0.2640473980949487,116,1
body,0.07500000000000001,-0.3,Queen,0.2041417029593101,0.17780400775455915,0.3575102369499543,116,0
body,0.07500000000000001,-0.25,Pawn,1.95143016072766,1.9476107763902009,2.193551053632701,117,0
body,0.07500000000000001,-0.25,Bishop,0.12747295619196744,0.0951498251857161,0.26919009714748743,116,1
body,0.07500000000000001,-0.25,Queen,0.23551755229567303,0.21127427764049128,0.39608177965020097,116,0
body,0.07500000000000001,-0.2,Pawn,1.9180334719602907,1.9140541734733234,2.166659861303394,117,0
body,0.07500000000000001,-0.2,Bishop,0.14250400624954274,0.11377083546852242,0.2800001999999999,117,1
body,0.07500000000000001,-0.2,Queen,0.26690964520498867,0.24358223705248508,0.43451023694995783,117,0
body,0.07500000000000001,-0.15000000000000002,Pawn,1.8833107298306946,1.879111901611292,2.1235510536326974,118,0
body,0.07500000000000001,-0.15000000000000002,Bishop,0.16189550321393745,0.13705370943645978,0.3161900971474898,117,1
body,0.07500000000000001,-0.15000000000000002,Queen,0.29929257803711595,0.2770708135438396,0.4730817796502027,117,0
body,0.07500000000000001,-0.10000000000000003,Pawn,1.84992469497299,1.845474347806671,2.0976598613033985,118,0
body,0.07500000000000001,-0.10000000000000003,Bishop,0.1860558122180918,0.16500039647560039,0.3260002000000011,118,1
body,0.07500000000000001,-0.10000000000000003,Queen,0.3311537979884873,0.30922205937451475,0.511510236949956,118,0
body,0.07500000000000001,-0.050000000000000044,Pawn,1.8154220028058812,1.8106699999116758,2.054551053632702,119,0
body,0.07500000000000001,-0.050000000000000044,Bishop,0.2115314573922339,0.1927978073790653,0.36219009714749095,118,1
body,0.07500000000000001,-0.050000000000000044,Queen,0.36393672052206233,0.3425193659714333,0.5500817796502009,118,0
body,0.07500000000000001,-5.551115123125783e-17,Pawn,1.7820591349888515,1.776952850715081,2.0296598613033936,119,0
body,0.07500000000000001,-5.551115123125783e-17,Bishop,0.23974622791840577,0.22305762196718765,0.37200019999999867,119,1
body,0.07500000000000001,-5.551115123125783e-17,Queen,0.39581955292808463,0.37422019332935114,0.5875102369499512,119,0
body,0.07500000000000001,0.04999999999999993,Pawn,1.7477858136199889,1.7422836442607124,1.986551053632697,120,0
body,0.07500000000000001,0.04999999999999993,Bishop,0.26824298646161826,0.2544245720613979,0.40819009714748855,119,1
body,0.07500000000000001,0.04999999999999993,Queen,0.4287064876074371,0.40723769062713655,0.6264286745308407,119,0
body,0.07500000000000001,0.09999999999999992,Pawn,1.7144595897887722,1.7084882310929104,1.9606598613033945,120,0
body,0.07500000000000001,0.09999999999999992,Bishop,0.29840928703426295,0.28731547824022885,0.41900019999999927,120,1
body,0.07500000000000001,0.09999999999999992,Queen,0.46044367298585714,0.43850169171827375,0.6620408237839754,120,0
body,0.07500000000000001,0.1499999999999999,Pawn,1.6812010549007836,1.6746955002237938,1.9175510536327014,120,0
body,0.07500000000000001,0.1499999999999999,Bishop,0.3284435744228069,0.31935516073125797,0.4551900971474865,120,1
body,0.07500000000000001,0.1499999999999999,Queen,0.4933098027948533,0.47124404320524266,0.7024286745308448,120,0
body,0.07500000000000001,0.1999999999999999,Pawn,1.6480031195137934,1.6409000867446095,1.891659861303399,120,0
body,0.07500000000000001,0.1999999999999999,Bishop,0.3588167964974589,0.35136309640213254,0.46500019999999687,120,1
body,0.07500000000000001,0.1999999999999999,Queen,0.5263530401939657,0.5038698891072664,0.7382040053346905,120,0
