line,z,x1,y1,z1,x2,y2,z2,e1,e2,delta_e,xy_distance,xyz_distance
36675,20.65,62.729,56.516,20.65,62.395,56.697,20.65,2.53547,2.55864,0.023169999999999913,0.3798907737758302,0.3798907737758302
36676,20.65,62.395,56.697,20.65,62.739,56.892,20.65,2.55864,2.58273,0.024090000000000167,0.3954250877220565,0.3954250877220564
36677,20.65,62.739,56.892,20.65,62.862,57.04,20.65,2.58273,2.59447,0.01173999999999964,0.19243960091415696,0.19243960091415696
36678,20.65,62.862,57.04,20.65,62.902,57.155,20.65,2.59447,2.60189,0.007420000000000204,0.12175795661886081,0.1217579566188608
36685,20.65,63.831,52.378,20.65,63.623,52.431,20.65,2.0,2.01311,0.013110000000000177,0.21464622055839233,0.21464622055839233
36686,20.65,63.623,52.431,20.65,63.417,52.399,20.65,2.01311,2.02577,0.012659999999999894,0.20847062143140963,0.20847062143140963
36687,20.65,63.417,52.399,20.65,63.232,52.284,20.65,2.02577,2.03907,0.01330000000000009,0.21783020910792264,0.2178302091079226
36688,20.65,63.232,52.284,20.65,63.115,52.116,20.65,2.03907,2.05151,0.012439999999999785,0.20472664701987167,0.20472664701987167
36689,20.65,63.115,52.116,20.65,63.069,51.922,20.65,2.05151,2.0637,0.012189999999999923,0.19937903600930806,0.19937903600930806
36690,20.65,63.069,51.922,20.65,63.104,51.709,20.65,2.0637,2.07682,0.013120000000000243,0.21585643377021949,0.21585643377021946
36691,20.65,63.104,51.709,20.65,63.213,51.536,20.65,2.07682,2.0893,0.012480000000000047,0.20447493733952093,0.20447493733952093
36692,20.65,63.213,51.536,20.65,63.385,51.414,20.65,2.0893,2.10214,0.01283999999999974,0.21087437018281513,0.21087437018281513
36693,20.65,63.385,51.414,20.65,63.588,51.369,20.65,2.10214,2.11482,0.012680000000000025,0.2079278721095403,0.2079278721095403
36694,20.65,63.588,51.369,20.65,63.796,51.406,20.65,2.11482,2.12767,0.01285000000000025,0.2112652361369453,0.2112652361369453
36695,20.65,63.796,51.406,20.65,63.969,51.518,20.65,2.12767,2.14024,0.012569999999999748,0.2060897862583225,0.2060897862583225
36696,20.65,63.969,51.518,20.65,64.084,51.683,20.65,2.14024,2.15251,0.012270000000000003,0.2011218536111881,0.2011218536111881
36697,20.65,64.084,51.683,20.65,64.131,51.878,20.65,2.15251,2.16473,0.01222000000000012,0.20058414693090737,0.20058414693090737
36698,20.65,64.131,51.878,20.65,64.096,52.091,20.65,2.16473,2.17789,0.01316000000000006,0.21585643377022648,0.21585643377022648
36699,20.65,64.096,52.091,20.65,63.988,52.262,20.65,2.17789,2.19017,0.012280000000000069,0.20224984548819974,0.20224984548819974
36700,20.65,63.988,52.262,20.65,63.891,52.334,20.65,2.19017,2.19751,0.00733999999999968,0.12080149005703798,0.12080149005703798
36707,20.65,71.465,47.035,20.65,71.465,63.965,20.65,2.0,3.03159,1.03159,16.930000000000007,16.930000000000007
36708,20.65,71.465,63.965,20.65,54.535,63.965,20.65,3.03159,4.06318,1.03159,16.930000000000007,16.930000000000007
36709,20.65,54.535,63.965,20.65,54.535,47.035,20.65,4.06318,5.09476,1.03158,16.930000000000007,16.930000000000007
36710,20.65,54.535,47.035,20.65,71.39,47.035,20.65,5.09476,6.12178,1.0270200000000003,16.855000000000004,16.855000000000004
36718,20.75,65.297,59.468,20.75,65.348,59.676,20.75,2.0,2.01305,0.013049999999999784,0.2141611542740642,0.21416115427406424
36719,20.75,65.348,59.676,20.75,65.316,59.888,20.75,2.01305,2.0261,0.013050000000000228,0.21440149253211405,0.21440149253211407
36720,20.75,65.316,59.888,20.75,65.205,60.071,20.75,2.0261,2.03915,0.013049999999999784,0.21403270778084565,0.21403270778084565
36721,20.75,65.205,60.071,20.75,65.032,60.197,20.75,2.03915,2.0522,0.013050000000000228,0.21402102700436196,0.21402102700436196
36722,20.75,65.032,60.197,20.75,64.824,60.248,20.75,2.0522,2.06525,0.013049999999999784,0.21416115427406252,0.21416115427406252
36723,20.75,64.824,60.248,20.75,64.612,60.216,20.75,2.06525,2.0783,0.013050000000000228,0.2144014925321211,0.2144014925321211
36724,20.75,64.612,60.216,20.75,64.429,60.105,20.75,2.0783,2.09134,0.013040000000000163,0.21403270778083958,0.2140327077808396
36725,20.75,64.429,60.105,20.75,64.303,59.932,20.75,2.09134,2.10439,0.013049999999999784,0.2140210270043562,0.2140210270043562
36726,20.75,64.303,59.932,20.75,64.252,59.724,20.75,2.10439,2.11743,0.013040000000000163,0.21416115427407112,0.21416115427407112
36727,20.75,64.252,59.724,20.75,64.284,59.512,20.75,2.11743,2.13048,0.013049999999999784,0.21440149253211618,0.21440149253211618
36728,20.75,64.284,59.512,20.75,64.395,59.329,20.75,2.13048,2.14352,0.013040000000000163,0.2140327077808383,0.2140327077808383
36729,20.75,64.395,59.329,20.75,64.568,59.203,20.75,2.14352,2.15657,0.013049999999999784,0.21402102700435777,0.21402102700435777
36730,20.75,64.568,59.203,20.75,64.776,59.152,20.75,2.15657,2.16961,0.013040000000000163,0.2141611542740642,0.21416115427406424
36731,20.75,64.776,59.152,20.75,64.988,59.184,20.75,2.16961,2.18266,0.013049999999999784,0.2144014925321211,0.2144014925321211
36732,20.75,64.988,59.184,20.75,65.171,59.295,20.75,2.18266,2.19571,0.013050000000000228,0.21403270778085173,0.21403270778085173
36733,20.75,65.171,59.295,20.75,65.253,59.408,20.75,2.19571,2.20419,0.008480000000000043,0.13961733416735492,0.13961733416735492
36740,20.75,64.432,57.197,20.75,64.224,57.248,20.75,2.0,2.01305,0.013049999999999784,0.21416115427406252,0.21416115427406252
36741,20.75,64.224,57.248,20.75,64.012,57.216,20.75,2.01305,2.0261,0.013050000000000228,0.2144014925321211,0.2144014925321211
36742,20.75,64.012,57.216,20.75,63.832,57.106,20.75,2.0261,2.03897,0.012869999999999937,0.21095023109728933,0.21095023109728933
36743,20.75,63.832,57.106,20.75,63.716,56.955,20.75,2.03897,2.05055,0.011579999999999924,0.1904127096598358,0.1904127096598358
36744,20.75,63.716,56.955,20.75,63.641,56.735,20.75,2.05055,2.06475,0.014200000000000212,0.23243278598338904,0.23243278598338904
36745,20.75,63.641,56.735,20.75,63.688,56.507,20.75,2.06475,2.07893,0.014180000000000081,0.23279390026373348,0.23279390026373348
36746,20.75,63.688,56.507,20.75,63.795,56.329,20.75,2.07893,2.09158,0.012649999999999828,0.20768485741622783,0.20768485741622783
36747,20.75,63.795,56.329,20.75,63.968,56.203,20.75,2.09158,2.10462,0.013040000000000163,0.21402102700435777,0.21402102700435777
36748,20.75,63.968,56.203,20.75,64.176,56.152,20.75,2.10462,2.11767,0.013049999999999784,0.2141611542740642,0.21416115427406424
36749,20.75,64.176,56.152,20.75,64.388,56.184,20.75,2.11767,2.13072,0.013050000000000228,0.2144014925321211,0.2144014925321211
36750,20.75,64.388,56.184,20.75,64.571,56.295,20.75,2.13072,2.14377,0.013049999999999784,0.21403270778083958,0.2140327077808396
36751,20.75,64.571,56.295,20.75,64.697,56.468,20.75,2.14377,2.15682,0.013050000000000228,0.21402102700436196,0.21402102700436196
36752,20.75,64.697,56.468,20.75,64.748,56.676,20.75,2.15682,2.16987,0.013049999999999784,0.2141611542740642,0.21416115427406424
36753,20.75,64.748,56.676,20.75,64.716,56.888,20.75,2.16987,2.18292,0.013050000000000228,0.21440149253211618,0.21440149253211618
36754,20.75,64.716,56.888,20.75,64.605,57.071,20.75,2.18292,2.19597,0.013049999999999784,0.2140327077808383,0.2140327077808383
36755,20.75,64.605,57.071,20.75,64.492,57.153,20.75,2.19597,2.20445,0.008480000000000043,0.1396173341673591,0.1396173341673591
36757,20.75,62.916,57.488,20.75,62.805,57.671,20.75,2.20445,2.2175,0.013049999999999784,0.214032707780842,0.214032707780842
36758,20.75,62.805,57.671,20.75,62.632,57.797,20.75,2.2175,2.23054,0.013040000000000163,0.21402102700435777,0.21402102700435777
36759,20.75,62.632,57.797,20.75,62.424,57.848,20.75,2.23054,2.24359,0.013050000000000228,0.2141611542740642,0.21416115427406424
36760,20.75,62.424,57.848,20.75,62.212,57.816,20.75,2.24359,2.25664,0.013049999999999784,0.21440149253211405,0.21440149253211407
36761,20.75,62.212,57.816,20.75,62.029,57.705,20.75,2.25664,2.26969,0.013050000000000228,0.21403270778084565,0.21403270778084565
36762,20.75,62.029,57.705,20.75,61.903,57.532,20.75,2.26969,2.28273,0.013039999999999718,0.21402102700436196,0.21402102700436196
36763,20.75,61.903,57.532,20.75,61.852,57.324,20.75,2.28273,2.29578,0.013050000000000228,0.2141611542740642,0.21416115427406424
36764,20.75,61.852,57.324,20.75,61.884,57.112,20.75,2.29578,2.30882,0.013039999999999718,0.21440149253211513,0.21440149253211513
36765,20.75,61.884,57.112,20.75,61.995,56.929,20.75,2.30882,2.32187,0.013050000000000228,0.214032707780842,0.214032707780842
36766,20.75,61.995,56.929,20.75,62.277,56.723,20.75,2.32187,2.34312,0.02124999999999977,0.3492277194038344,0.3492277194038344
36767,20.75,62.277,56.723,20.75,61.932,56.388,20.75,2.34312,2.37237,0.02925000000000022,0.4808846015417834,0.4808846015417834
36768,20.75,61.932,56.388,20.75,61.865,56.216,20.75,2.37237,2.38365,0.011279999999999735,0.18458873205046675,0.18458873205046675
36769,20.75,61.865,56.216,20.75,61.857,56.029,20.75,2.38365,2.39507,0.011420000000000208,0.1871710447692141,0.1871710447692141
36770,20.75,61.857,56.029,20.75,61.914,55.847,20.75,2.39507,2.40666,0.01158999999999999,0.19071706793048449,0.19071706793048449
36771,20.75,61.914,55.847,20.75,62.03,55.696,20.75,2.40666,2.41825,0.01158999999999999,0.1904127096598358,0.1904127096598358
36772,20.75,62.03,55.696,20.75,62.19,55.594,20.75,2.41825,2.42984,0.01158999999999999,0.1897472002428448,0.1897472002428448
36773,20.75,62.19,55.594,20.75,62.382,55.551,20.75,2.42984,2.44177,0.011929999999999996,0.19675619431164043,0.1967561943116404
36774,20.75,62.382,55.551,20.75,62.61,55.592,20.75,2.44177,2.45594,0.014170000000000016,0.2316570741419317,0.2316570741419317
36775,20.75,62.61,55.592,20.75,62.806,55.728,20.75,2.45594,2.47044,0.014499999999999957,0.23856236081997503,0.23856236081997503
36776,20.75,62.806,55.728,20.75,62.925,55.935,20.75,2.47044,2.48495,0.014510000000000023,0.23876766950322284,0.23876766950322284
36777,20.75,62.925,55.935,20.75,62.945,56.172,20.75,2.48495,2.49946,0.014510000000000023,0.23784238478454098,0.23784238478454095
36778,20.75,62.945,56.172,20.75,62.864,56.396,20.75,2.49946,2.51397,0.014510000000000023,0.23819529802244666,0.23819529802244666
36779,20.75,62.864,56.396,20.75,62.518,56.742,20.75,2.51397,2.5438,0.029830000000000023,0.489317892581086,0.489317892581086
36780,20.75,62.518,56.742,20.75,62.771,56.895,20.75,2.5438,2.56184,0.018040000000000056,0.2956653513687423,0.2956653513687423
36781,20.75,62.771,56.895,20.75,62.897,57.068,20.75,2.56184,2.57488,0.013039999999999718,0.21402102700435205,0.21402102700435205
36782,20.75,62.897,57.068,20.75,62.948,57.276,20.75,2.57488,2.58793,0.013050000000000228,0.21416115427407112,0.21416115427407112
36783,20.75,62.948,57.276,20.75,62.927,57.414,20.75,2.58793,2.59641,0.008480000000000043,0.13958868148958037,0.13958868148958037
36790,20.75,63.747,52.786,20.75,63.13,52.186,20.75,2.0,2.05243,0.0524300000000002,0.8606329066448705,0.8606329066448705
36791,20.75,63.13,52.186,20.75,63.062,51.998,20.75,2.05243,2.06466,0.012229999999999741,0.19991998399360073,0.19991998399360073
36792,20.75,63.062,51.998,20.75,63.058,51.826,20.75,2.06466,2.07514,0.010480000000000267,0.17204650534084953,0.17204650534084953
36793,20.75,63.058,51.826,20.75,63.114,51.647,20.75,2.07514,2.08656,0.011419999999999764,0.18755532517100237,0.1875553251710024
36794,20.75,63.114,51.647,20.75,63.23,51.496,20.75,2.08656,2.09814,0.011579999999999924,0.19041270965983018,0.1904127096598302
36795,20.75,63.23,51.496,20.75,63.39,51.394,20.75,2.09814,2.10974,0.011600000000000055,0.18974720024285463,0.18974720024285463
36796,20.75,63.39,51.394,20.75,63.582,51.351,20.75,2.10974,2.12167,0.011929999999999996,0.19675619431164043,0.1967561943116404
36797,20.75,63.582,51.351,20.75,63.81,51.392,20.75,2.12167,2.13583,0.01415999999999995,0.23165707414193296,0.23165707414193296
36798,20.75,63.81,51.392,20.75,64.006,51.528,20.75,2.13583,2.15034,0.014510000000000023,0.23856236081997098,0.23856236081997098
36799,20.75,64.006,51.528,20.75,64.125,51.735,20.75,2.15034,2.16485,0.014510000000000023,0.23876766950322284,0.23876766950322284
36800,20.75,64.125,51.735,20.75,64.145,51.972,20.75,2.16485,2.17936,0.014510000000000023,0.23784238478454744,0.23784238478454744
36801,20.75,64.145,51.972,20.75,64.064,52.196,20.75,2.17936,2.19386,0.014499999999999957,0.23819529802243997,0.23819529802243997
36802,20.75,64.064,52.196,20.75,63.898,52.362,20.75,2.19386,2.2082,0.014340000000000241,0.23475945135392928,0.23475945135392928
36803,20.75,63.898,52.362,20.75,63.747,52.42,20.75,2.2082,2.21801,0.009809999999999874,0.16175598906995992,0.16175598906995992
36804,20.75,63.747,52.42,20.75,63.747,52.711,20.75,2.21801,2.23573,0.01772000000000018,0.2909999999999968,0.2909999999999968
36811,20.75,71.411,47.089,20.75,71.411,63.911,20.75,2.0,3.02498,1.0249799999999998,16.822000000000003,16.822000000000003
36812,20.75,71.411,63.911,20.75,54.589,63.911,20.75,3.02498,4.04996,1.0249799999999998,16.822000000000003,16.822000000000003
36813,20.75,54.589,63.911,20.75,54.589,47.089,20.75,4.04996,5.07494,1.0249800000000002,16.822000000000003,16.822000000000003
36814,20.75,54.589,47.089,20.75,71.336,47.089,20.75,5.07494,6.09535,1.02041,16.747,16.747
36822,20.85,65.284,59.483,20.85,65.331,59.678,20.85,2.0,2.01222,0.01222000000000012,0.20058414693090737,0.20058414693090737
36823,20.85,65.331,59.678,20.85,65.296,59.891,20.85,2.01222,2.02537,0.013149999999999995,0.21585643377022648,0.21585643377022648
36824,20.85,65.296,59.891,20.85,65.188,60.062,20.85,2.02537,2.03766,0.01228999999999969,0.20224984548819974,0.20224984548819974
36825,20.85,65.188,60.062,20.85,65.031,60.178,20.85,2.03766,2.04957,0.01191000000000031,0.19520502042723906,0.19520502042723906
36826,20.85,65.031,60.178,20.85,64.823,60.231,20.85,2.04957,2.06267,0.013099999999999667,0.21464622055840096,0.21464622055840096
36827,20.85,64.823,60.231,20.85,64.617,60.199,20.85,2.06267,2.07534,0.012670000000000403,0.2084706214314037,0.20847062143140369
36828,20.85,64.617,60.199,20.85,64.432,60.084,20.85,2.07534,2.08864,0.013299999999999645,0.21783020910791887,0.21783020910791887
36829,20.85,64.432,60.084,20.85,64.315,59.916,20.85,2.08864,2.10108,0.012440000000000229,0.20472664701988155,0.20472664701988155
36830,20.85,64.315,59.916,20.85,64.269,59.722,20.85,2.10108,2.11327,0.012189999999999923,0.1993790360092995,0.1993790360092995
36831,20.85,64.269,59.722,20.85,64.304,59.509,20.85,2.11327,2.12639,0.013119999999999798,0.21585643377022648,0.21585643377022648
36832,20.85,64.304,59.509,20.85,64.413,59.336,20.85,2.12639,2.13887,0.012480000000000047,0.20447493733951716,0.20447493733951716
36833,20.85,64.413,59.336,20.85,64.585,59.214,20.85,2.13887,2.15171,0.012840000000000185,0.21087437018281513,0.21087437018281513
36834,20.85,64.585,59.214,20.85,64.788,59.169,20.85,2.15171,2.16439,0.012680000000000025,0.2079278721095403,0.2079278721095403
36835,20.85,64.788,59.169,20.85,64.996,59.206,20.85,2.16439,2.17724,0.012849999999999806,0.21126523613694656,0.21126523613694656
36836,20.85,64.996,59.206,20.85,65.169,59.318,20.85,2.17724,2.18981,0.012570000000000192,0.20608978625831864,0.2060897862583186
36837,20.85,65.169,59.318,20.85,65.241,59.422,20.85,2.18981,2.19751,0.007699999999999818,0.12649110640673608,0.12649110640673608
36844,20.85,64.431,57.178,20.85,64.223,57.231,20.85,2.0,2.0131,0.013100000000000112,0.2146462205583872,0.2146462205583872
36845,20.85,64.223,57.231,20.85,64.017,57.199,20.85,2.0131,2.02577,0.012669999999999959,0.20847062143141776,0.20847062143141773
36846,20.85,64.017,57.199,20.85,63.832,57.084,20.85,2.02577,2.03907,0.01330000000000009,0.21783020910791284,0.21783020910791284
36847,20.85,63.832,57.084,20.85,63.715,56.916,20.85,2.03907,2.05151,0.012439999999999785,0.2047266470198775,0.2047266470198775
36848,20.85,63.715,56.916,20.85,63.669,56.722,20.85,2.05151,2.0637,0.012189999999999923,0.1993790360093028,0.19937903600930276
36849,20.85,63.669,56.722,20.85,63.704,56.509,20.85,2.0637,2.07682,0.013120000000000243,0.21585643377022765,0.21585643377022765
36850,20.85,63.704,56.509,20.85,63.813,56.336,20.85,2.07682,2.0893,0.012480000000000047,0.20447493733952093,0.20447493733952093
36851,20.85,63.813,56.336,20.85,63.985,56.214,20.85,2.0893,2.10214,0.01283999999999974,0.21087437018281513,0.21087437018281513
36852,20.85,63.985,56.214,20.85,64.188,56.169,20.85,2.10214,2.11482,0.012680000000000025,0.2079278721095403,0.2079278721095403
36853,20.85,64.188,56.169,20.85,64.396,56.206,20.85,2.11482,2.12767,0.01285000000000025,0.21126523613694656,0.21126523613694656
36854,20.85,64.396,56.206,20.85,64.569,56.318,20.85,2.12767,2.14024,0.012569999999999748,0.20608978625831864,0.2060897862583186
36855,20.85,64.569,56.318,20.85,64.684,56.483,20.85,2.14024,2.15251,0.012270000000000003,0.20112185361118404,0.20112185361118404
36856,20.85,64.684,56.483,20.85,64.731,56.678,20.85,2.15251,2.16473,0.01222000000000012,0.20058414693090737,0.20058414693090737
36857,20.85,64.731,56.678,20.85,64.696,56.891,20.85,2.16473,2.17789,0.01316000000000006,0.21585643377022648,0.21585643377022648
36858,20.85,64.696,56.891,20.85,64.588,57.062,20.85,2.17789,2.19017,0.012280000000000069,0.20224984548819974,0.20224984548819974
36859,20.85,64.588,57.062,20.85,64.491,57.134,20.85,2.19017,2.19751,0.00733999999999968,0.12080149005703228,0.12080149005703228
36861,20.85,62.896,57.491,20.85,62.788,57.662,20.85,2.19751,2.2098,0.012290000000000134,0.20224984548819974,0.20224984548819974
36862,20.85,62.788,57.662,20.85,62.631,57.778,20.85,2.2098,2.2217,0.0118999999999998,0.19520502042723906,0.19520502042723906
36863,20.85,62.631,57.778,20.85,62.423,57.831,20.85,2.2217,2.23481,0.013110000000000177,0.2146462205583872,0.2146462205583872
36864,20.85,62.423,57.831,20.85,62.217,57.799,20.85,2.23481,2.24747,0.012659999999999894,0.20847062143141776,0.20847062143141773
36865,20.85,62.217,57.799,20.85,62.032,57.684,20.85,2.24747,2.26078,0.013310000000000155,0.21783020910792264,0.2178302091079226
36866,20.85,62.032,57.684,20.85,61.915,57.516,20.85,2.26078,2.27321,0.012430000000000163,0.20472664701987167,0.20472664701987167
36867,20.85,61.915,57.516,20.85,61.869,57.322,20.85,2.27321,2.28541,0.012199999999999989,0.19937903600930112,0.19937903600930112
36868,20.85,61.869,57.322,20.85,61.904,57.109,20.85,2.28541,2.29853,0.013119999999999798,0.21585643377022765,0.21585643377022765
36869,20.85,61.904,57.109,20.85,62.013,56.936,20.85,2.29853,2.31101,0.012480000000000047,0.20447493733951716,0.20447493733951716
36870,20.85,62.013,56.936,20.85,62.361,56.689,20.85,2.31101,2.337,0.02599000000000018,0.42674699764614543,0.4267469976461454
36871,20.85,62.361,56.689,20.85,62.032,56.484,20.85,2.337,2.36065,0.02364999999999995,0.3876415870362721,0.3876415870362721
36872,20.85,62.032,56.484,20.85,61.915,56.316,20.85,2.36065,2.37308,0.012429999999999719,0.20472664701987167,0.20472664701987167
36873,20.85,61.915,56.316,20.85,61.869,56.122,20.85,2.37308,2.38527,0.012189999999999923,0.19937903600930806,0.19937903600930806
36874,20.85,61.869,56.122,20.85,61.904,55.909,20.85,2.38527,2.39839,0.013120000000000243,0.21585643377022765,0.21585643377022765
36875,20.85,61.904,55.909,20.85,62.013,55.736,20.85,2.39839,2.41087,0.012480000000000047,0.20447493733951716,0.20447493733951716
36876,20.85,62.013,55.736,20.85,62.185,55.614,20.85,2.41087,2.42371,0.01283999999999974,0.21087437018282093,0.21087437018282093
36877,20.85,62.185,55.614,20.85,62.388,55.569,20.85,2.42371,2.43639,0.012680000000000025,0.20792787210953184,0.20792787210953184
36878,20.85,62.388,55.569,20.85,62.596,55.606,20.85,2.43639,2.44925,0.012860000000000316,0.2112652361369453,0.2112652361369453
36879,20.85,62.596,55.606,20.85,62.769,55.718,20.85,2.44925,2.46181,0.012559999999999683,0.2060897862583225,0.2060897862583225
36880,20.85,62.769,55.718,20.85,62.884,55.883,20.85,2.46181,2.47408,0.012270000000000003,0.2011218536111881,0.2011218536111881
36881,20.85,62.884,55.883,20.85,62.931,56.078,20.85,2.47408,2.4863,0.01222000000000012,0.20058414693090737,0.20058414693090737
36882,20.85,62.931,56.078,20.85,62.896,56.291,20.85,2.4863,2.49946,0.01316000000000006,0.21585643377021949,0.21585643377021946
36883,20.85,62.896,56.291,20.85,62.788,56.462,20.85,2.49946,2.51174,0.012280000000000069,0.20224984548820577,0.20224984548820574
36884,20.85,62.788,56.462,20.85,62.451,56.712,20.85,2.51174,2.53734,0.025599999999999845,0.4196057673578825,0.4196057673578825
36885,20.85,62.451,56.712,20.85,62.769,56.918,20.85,2.53734,2.56042,0.02308000000000021,0.3788931247726685,0.3788931247726685
36886,20.85,62.769,56.918,20.85,62.884,57.083,20.85,2.56042,2.57269,0.012270000000000003,0.2011218536111881,0.2011218536111881
36887,20.85,62.884,57.083,20.85,62.931,57.278,20.85,2.57269,2.58491,0.012219999999999676,0.20058414693090737,0.20058414693090737
36888,20.85,62.931,57.278,20.85,62.908,57.417,20.85,2.58491,2.5935,0.00859000000000032,0.14089002803605594,0.14089002803605594
36895,20.85,63.834,52.378,20.85,63.623,52.431,20.85,2.0,2.01329,0.013290000000000024,0.21755459085020956,0.21755459085020956
36896,20.85,63.623,52.431,20.85,63.417,52.399,20.85,2.01329,2.02596,0.012669999999999959,0.20847062143140963,0.20847062143140963
36897,20.85,63.417,52.399,20.85,63.232,52.284,20.85,2.02596,2.03926,0.01330000000000009,0.21783020910792264,0.2178302091079226
36898,20.85,63.232,52.284,20.85,63.115,52.116,20.85,2.03926,2.0517,0.012439999999999785,0.20472664701987167,0.20472664701987167
36899,20.85,63.115,52.116,20.85,63.069,51.922,20.85,2.0517,2.06389,0.012189999999999923,0.19937903600930806,0.19937903600930806
36900,20.85,63.069,51.922,20.85,63.104,51.709,20.85,2.06389,2.07701,0.013120000000000243,0.21585643377021949,0.21585643377021946
36901,20.85,63.104,51.709,20.85,63.213,51.536,20.85,2.07701,2.08949,0.012480000000000047,0.20447493733952093,0.20447493733952093
36902,20.85,63.213,51.536,20.85,63.385,51.414,20.85,2.08949,2.10232,0.012830000000000119,0.21087437018281513,0.21087437018281513
36903,20.85,63.385,51.414,20.85,63.586,51.369,20.85,2.10232,2.11485,0.01252999999999993,0.20597572672526332,0.20597572672526332
36904,20.85,63.586,51.369,20.85,63.775,51.399,20.85,2.11485,2.12655,0.011699999999999822,0.19136614120580497,0.19136614120580497
36905,20.85,63.775,51.399,20.85,63.936,51.49,20.85,2.12655,2.1378,0.011249999999999982,0.1849378273907224,0.1849378273907224
36906,20.85,63.936,51.49,20.85,64.046,51.616,20.85,2.1378,2.14798,0.010180000000000078,0.16726027621644313,0.16726027621644313
36907,20.85,64.046,51.616,20.85,64.142,51.827,20.85,2.14798,2.1621,0.014120000000000132,0.23181242417091744,0.23181242417091744
36908,20.85,64.142,51.827,20.85,64.101,52.073,20.85,2.1621,2.17731,0.015209999999999724,0.24939326374222867,0.24939326374222867
36909,20.85,64.101,52.073,20.85,64.004,52.245,20.85,2.17731,2.18937,0.01205999999999996,0.19746645284705414,0.19746645284705414
36910,20.85,64.004,52.245,20.85,63.893,52.331,20.85,2.18937,2.1979,0.00853000000000037,0.14041723540933962,0.14041723540933962
36917,20.85,71.357,47.143,20.85,71.357,63.857,20.85,2.0,3.01837,1.01837,16.714,16.714
36918,20.85,71.357,63.857,20.85,54.643,63.857,20.85,3.01837,4.03674,1.01837,16.714,16.714
36919,20.85,54.643,63.857,20.85,54.643,47.143,20.85,4.03674,5.05512,1.0183799999999996,16.714,16.714
36920,20.85,54.643,47.143,20.85,71.282,47.143,20.85,5.05512,6.06892,1.0138000000000007,16.638999999999996,16.638999999999996
36928,20.95,65.23,59.508,20.95,65.27,59.696,20.95,2.0,2.01168,0.011680000000000135,0.19220822042773714,0.19220822042773714
36929,20.95,65.27,59.696,20.95,65.239,59.868,20.95,2.01168,2.02233,0.010650000000000048,0.17477127910500886,0.1747712791050089
36930,20.95,65.239,59.868,20.95,65.142,60.023,20.95,2.02233,2.03347,0.011139999999999706,0.18284966502567618,0.18284966502567618
36931,20.95,65.142,60.023,20.95,64.985,60.133,20.95,2.03347,2.04517,0.011700000000000266,0.19170028690640703,0.19170028690640703
36932,20.95,64.985,60.133,20.95,64.806,60.171,20.95,2.04517,2.0563,0.01112999999999964,0.18298907071188836,0.18298907071188839
36933,20.95,64.806,60.171,20.95,64.612,60.132,20.95,2.0563,2.06833,0.012030000000000207,0.1978812775378235,0.1978812775378235
36934,20.95,64.612,60.132,20.95,64.456,60.022,20.95,2.06833,2.07997,0.011639999999999873,0.19088216260299778,0.19088216260299778
36935,20.95,64.456,60.022,20.95,64.361,59.867,20.95,2.07997,2.091,0.011030000000000317,0.1817965896269788,0.1817965896269788
36936,20.95,64.361,59.867,20.95,64.331,59.7,20.95,2.091,2.10137,0.01036999999999999,0.16967321532875548,0.16967321532875548
36937,20.95,64.331,59.7,20.95,64.361,59.533,20.95,2.10137,2.11175,0.010379999999999612,0.16967321532876248,0.16967321532876248
36938,20.95,64.361,59.533,20.95,64.456,59.378,20.95,2.11175,2.12278,0.011030000000000317,0.1817965896269788,0.1817965896269788
36939,20.95,64.456,59.378,20.95,64.612,59.268,20.95,2.12278,2.13437,0.01158999999999999,0.19088216260299778,0.19088216260299778
36940,20.95,64.612,59.268,20.95,64.799,59.23,20.95,2.13437,2.14604,0.01167000000000007,0.19082190649924005,0.19082190649924005
36941,20.95,64.799,59.23,20.95,64.969,59.262,20.95,2.14604,2.15654,0.010499999999999954,0.17298554852933806,0.17298554852933806
36942,20.95,64.969,59.262,20.95,65.121,59.356,20.95,2.15654,2.16745,0.010909999999999975,0.17871765441612233,0.17871765441612236
36943,20.95,65.121,59.356,20.95,65.186,59.447,20.95,2.16745,2.1743,0.006850000000000023,0.11183022847156196,0.11183022847156196
36950,20.95,64.385,57.133,20.95,64.206,57.171,20.95,2.0,2.01113,0.011130000000000084,0.18298907071188836,0.18298907071188839
36951,20.95,64.206,57.171,20.95,64.012,57.132,20.95,2.01113,2.02317,0.012039999999999829,0.1978812775378235,0.1978812775378235
36952,20.95,64.012,57.132,20.95,63.856,57.022,20.95,2.02317,2.0348,0.011630000000000251,0.19088216260300359,0.19088216260300359
36953,20.95,63.856,57.022,20.95,63.761,56.867,20.95,2.0348,2.04584,0.011039999999999939,0.1817965896269788,0.1817965896269788
36954,20.95,63.761,56.867,20.95,63.731,56.7,20.95,2.04584,2.05621,0.01036999999999999,0.16967321532875548,0.16967321532875548
36955,20.95,63.731,56.7,20.95,63.761,56.533,20.95,2.05621,2.06658,0.01036999999999999,0.16967321532876248,0.16967321532876248
36956,20.95,63.761,56.533,20.95,63.856,56.378,20.95,2.06658,2.07761,0.011029999999999873,0.1817965896269788,0.1817965896269788
36957,20.95,63.856,56.378,20.95,64.012,56.268,20.95,2.07761,2.08921,0.011600000000000055,0.19088216260300359,0.19088216260300359
